Date,Emerging Markets Equal Weighted Currency Index,Emerging Markets Equal Weighted Index Equity Index (Local Currency),MSCI Emerging Markets Equity Index (USD),S&P 500,Dax,MSCI Europe Financials Index,J.P. Morgan Emerging Markets Bond Index , IBoxx US Investment Grade Corporate Bond Index , IBoxx US High Yield Corporate Bond Index,Emerging Markets -US 10 Year Bond  Average Spread,US 10 Year Treasury Yield,Crude Oil WTI,Gold ,London Metal Exchange Index,US Dollar Index
2/22/2016,0.008411666,0.022554134,0.025000474,0.026392426,0.048003843,0.020635628,0.014566697,0.007404104,0.017567544,-0.005604717,-0.013522484,0.084099838,0.00457868,0.033516776,0.005373498
2/26/2016,-0.009384139,-0.004063731,-0.012323465,0.001147048,-0.006217306,-0.00169099,0.005105026,0.004091052,0.013116014,0.000950619,0.005188719,0.041273997,0.009796713,-0.002746538,0.007890507
3/3/2016,0.018314971,0.033242242,0.054662467,0.023339593,0.025117203,0.048955588,0.010843588,0.004683584,0.024107025,-0.04245097,0.040304648,0.054697899,0.03344005,0.030600058,-0.005705729
3/9/2016,0.007893333,0.006590666,0.009697875,-0.001980028,-0.002977161,-0.001904411,0.004501964,0.005283146,0.003678885,-0.041217905,0.023937007,0.10763798,0.002018212,0.006749655,-0.00439867
3/15/2016,-0.001550134,0.003161542,0.004186681,0.013454189,0.02181606,0.03119138,9.19361E-05,0.010435017,0.009481032,-0.015319037,0.047329268,-0.051032915,-0.017880446,-0.013404106,-0.005560329
3/21/2016,0.018737931,0.025307763,0.048754339,0.017707493,0.001529696,0.00630996,0.01879684,0.007100771,0.011924695,-0.014036731,-0.025872341,0.098143433,0.0098436,0.020236978,-0.013910624
3/28/2016,-0.003726181,-0.012547084,-0.018725299,-0.007195168,-0.006050571,-0.040277916,-0.005493409,0.005298533,-0.012354971,0.016906807,-0.017614122,-0.01299937,-0.017052815,-0.022310143,0.006804436
4/1/2016,0.014664991,0.004639622,0.016370135,0.01758288,-0.009462474,-0.005926264,0.00862273,0.007207167,0.005089054,0.006469876,-0.057869174,-0.066061445,-0.001352419,-0.004535342,-0.013746844
4/7/2016,-0.010279907,-0.010686872,-0.020047743,-0.014872107,-0.026954731,-0.035492922,-0.001303157,0.009118102,0.000681877,0.042062477,-0.049046805,0.012737262,0.010653635,-0.03214624,-0.001502768
4/13/2016,0.010721869,0.024284281,0.043265727,0.01989127,0.051945302,0.077564181,0.011849235,-0.002314559,0.016697794,-0.054441056,0.046907523,0.120710908,0.009113442,0.043111518,0.002761651
4/19/2016,0.007596577,0.00569406,0.010488524,0.008812252,0.032199521,0.020885147,0.005401269,0.004399768,0.007404029,-0.016601603,0.011847688,-0.016298181,0.005321667,0.020713018,-0.007988628
4/25/2016,-0.011265762,-0.007980685,-0.015670771,-0.006196233,-0.005357372,0.000470563,-0.00509985,-0.001904358,0.001293964,-0.021428871,0.071596352,0.037930692,-0.009024189,0.013392692,0.009207601
4/29/2016,0.013262935,-0.006290079,0.001481595,-0.010799969,-0.024782884,0.00138247,0.006000541,0.006504533,0.007005516,0.02099664,-0.041816822,0.076841543,0.040729136,0.014471612,-0.018580274
5/5/2016,-0.016921037,-0.019852727,-0.036246467,-0.007060777,-0.018602733,-0.046984302,-0.005293448,0.00168722,-0.008081609,0.04506793,-0.050672762,-0.0347954,-0.016284695,-0.04507715,0.007487132
5/11/2016,0.000375761,0.002383686,-0.001655888,0.006793687,0.012467558,0.002512671,0.00631266,-0.000409941,0.003088672,-0.004678815,-0.003998316,0.043205329,0.003714698,-0.013597364,0.000482037
5/17/2016,-0.007694554,-0.000511889,-0.007772916,-0.008393098,-0.008490075,-0.006834535,0.00300223,-0.00371302,0.002899666,-0.00406907,0.021296997,0.045079855,0.001889448,-0.010857333,0.00781218
5/23/2016,-0.012478555,-0.006419711,-0.015562697,0.000373051,-0.004716529,0.010556471,-0.009985919,-0.006421567,-0.000323964,0.0062701,0.035514196,-0.004752011,-0.015281406,-0.020062353,0.007207229
5/27/2016,0.000985449,0.014568593,0.024760322,0.024980285,0.045020238,0.054168947,0.003704312,0.003689963,0.006813476,-0.012255261,0.008779381,0.025979813,-0.028750922,0.020447911,0.003087006
6/3/2016,0.011781389,0.004993091,0.010513627,-9.23069E-06,-0.017910086,-0.026076287,0.00972318,0.010626048,0.001194068,0.037716191,-0.080540568,-0.014376977,0.021346559,0.004633932,-0.015526501
6/9/2016,0.009801882,0.000603474,0.02643312,0.007810655,-0.001338065,-0.009862765,0.00932568,0.005005986,0.010934197,-0.024206177,-0.011722405,0.039912605,0.023156175,-0.006054314,-0.000911398
6/15/2016,-0.012081415,-0.015492763,-0.034130085,-0.020760284,-0.04775433,-0.077909593,-0.008186927,-0.000106934,-0.01098008,0.055807266,-0.063703541,-0.050512586,0.008700872,0.019443927,0.006976393
6/21/2016,0.0075971,0.012487972,0.022276849,0.00830364,0.042536771,0.082455815,0.006209575,-0.002701977,0.006163181,-0.050818224,0.085111266,0.017547673,-0.008407486,0.005916399,-0.006218125
6/27/2016,-0.017331839,-0.026402,-0.034842696,-0.042295972,-0.074560581,-0.185657417,0.001884606,0.011726476,-0.012012745,0.065620669,-0.155073989,-0.05167075,0.041231541,-0.005680935,0.02677321
7/1/2016,0.021631108,0.029400619,0.057853612,0.051173437,0.054841992,0.085698806,0.023386412,0.008927546,0.019022308,-0.050756209,0.008239232,0.057399338,0.011219004,0.052585652,-0.009195149
7/8/2016,-0.003145927,-0.00021949,-0.01163235,0.012928841,-0.014903258,-0.038433119,0.009628116,0.013049479,0.010429654,0.013489923,-0.067360798,-0.073101161,0.013453393,-0.02239004,0.00680355
7/14/2016,0.009018688,0.02399235,0.045564559,0.015880624,0.045703183,0.066905866,0.004495882,-0.005210071,0.012120832,-0.055479829,0.131643759,0.006004056,-0.017308607,0.03564084,-0.002305871
7/20/2016,-0.009415341,0.006007571,0.006507467,0.004396155,0.007365696,0.001814611,-0.00269804,-0.00310867,0.00059921,0.004889395,0.027958136,-0.016212137,-0.006930222,-0.003222166,0.01163927
7/26/2016,-0.004796424,0.001095021,0.000395608,-0.001720116,0.01042819,-0.008284076,-0.004498466,0.00039836,-0.00130223,-0.00652043,-0.01082331,-0.044950745,0.00214467,-0.011765124,-0.000416072
8/1/2016,0.009919397,-0.000818413,0.013828936,0.000696119,0.008080036,0.012892018,0.003504312,0.001884099,-0.003894384,-0.008699485,-0.027565986,-0.066593997,0.024180827,0.005421878,-0.014874585
8/5/2016,0.002399345,-0.000443614,0.003737022,0.00545266,0.003631399,0.007551576,0.004896112,-0.005316908,0.006299827,-0.02167418,0.046121447,0.043415395,-0.005938091,-0.008010099,0.005063258
8/11/2016,0.011847199,0.010618414,0.02511542,0.001285116,0.036270755,0.04316737,0.008221445,0.004981383,0.008019245,-0.009758681,-0.018170362,0.040462908,0.004393544,0.009711529,-0.003416812
8/17/2016,0.000881274,0.002094793,0.002656001,-0.001619903,-0.019025341,-0.015733545,0.00540821,0.003289666,0.004406142,0.005152588,-0.007708498,0.075918375,-0.002449683,-0.003930609,-0.011869718
8/23/2016,-0.007687684,-0.001005248,-0.003171491,0.002196835,0.00532482,0.020257895,0.000996118,0.004898667,0.00270214,0.005468939,-0.001951427,0.027993119,-0.001951798,-0.007809684,-0.001922477
8/29/2016,-0.004211836,-0.001100589,-0.011416931,-0.003024719,-0.004655489,-0.00956801,-0.000302029,0.000469667,0.00090018,0.012666713,0.011044795,-0.023402662,-0.016648574,-0.014787411,0.010920718
9/2/2016,-0.002008583,0.003186678,0.004937354,-0.00021366,0.013195728,0.053640461,-0.002802293,-0.004693473,0.00029892,-0.013593494,0.028243557,-0.054064981,0.000813285,0.000981467,0.002681957
9/9/2016,0.001000372,-0.00318101,0.011122359,-0.023823666,-0.010237876,0.004407917,0.001148807,-0.009902327,-0.001012647,-0.032084394,0.042256182,0.03243038,0.005613696,-0.005029196,-0.005150075
9/15/2016,-0.003130307,-0.009217763,-0.022012452,0.009173365,-0.01342225,-0.026939995,-0.01145627,-0.003918437,-0.006587724,0.013328442,0.013719574,-0.042919865,-0.013156303,0.008927839,-0.000424374
9/21/2016,0.006994577,0.004997649,0.018943108,0.007360698,0.000432948,-0.003604175,0.010027209,0.00561134,0.002000068,0.00255798,-0.025295444,0.032563467,0.009868815,0.006279473,0.003958453
9/27/2016,0.001990648,-0.002792738,0.006164521,-0.00149381,-0.00708868,-0.021783415,0.003059115,0.009832053,0.004989828,0.009506625,-0.057502717,-0.014732405,-0.002087845,0.018749638,-0.002302744
10/3/2016,-0.001007883,0.004853334,0.000896676,0.000605385,0.024868787,0.014255679,0.003402749,-0.002705108,0.007118451,-0.021648732,0.042940488,0.092737453,-0.013154352,0.012709988,0.002599748
10/7/2016,-0.004309194,0.003896325,0.003692221,-0.003521129,-0.012159398,0.014380761,-0.005490376,-0.005098834,0.003203592,-0.014132997,0.058972,0.020379569,-0.045151802,-0.009879815,0.009912224
10/13/2016,-0.006998032,-0.01056649,-0.026354353,-0.009844709,-0.007330187,-0.034105891,-0.003799426,0.001395752,-0.00180009,0.007254012,0.013392365,0.012665853,0.00587853,-0.009860903,0.009192123
10/19/2016,0.00399128,0.018915344,0.025559097,0.005589477,0.022215069,0.037328947,-0.000206866,0.001583456,0.006313672,-0.006556334,0.000594339,0.022968562,0.009920722,-0.008580418,0.004094508
10/25/2016,-0.00131374,0.003898875,0.005380714,-0.000619043,0.010429039,0.015293676,0.005407281,-0.001900609,0.00160033,-0.00491825,0.006383239,-0.031860557,0.003648296,0.016989381,0.008217692
10/31/2016,-0.002808788,-0.007585133,-0.014252859,-0.007879568,-0.008479816,0.005657977,-0.01106035,-0.008583343,-0.011351502,0.008372355,0.03811906,-0.062022213,0.001361332,0.028776325,-0.002915108
11/4/2016,0.00019931,-0.016010599,-0.027446769,-0.019267559,-0.037984623,-0.022435332,-0.002599678,-3.48898E-06,-0.008582471,0.022669807,-0.025736391,-0.059575557,0.024517772,0.013301418,-0.014037258
11/10/2016,-0.021558862,0.010576379,-0.004883403,0.039548844,0.036129034,0.056213055,-0.022492818,-0.016764641,-0.000528762,-0.060268852,0.202352215,0.013302493,-0.028879074,0.077750184,0.017600584
11/16/2016,-0.011179448,-0.016175283,-0.03242991,0.004379309,0.003266522,-0.014908485,-0.014434482,-0.006911136,-0.003565267,0.045737019,0.035611868,0.020397628,-0.028171206,-0.029545435,0.016472158
11/22/2016,-0.002320611,0.006711672,0.012294124,0.012027458,0.004601112,0.002733292,-0.001417018,-0.008387233,0.005704865,-0.037387715,0.045154779,0.05396194,-0.009683197,0.032325044,0.006301895
11/29/2016,-0.00252328,-0.002604588,0.001348054,0.000677385,-0.008646376,-0.011769838,-0.00150642,0.004296093,0.00159949,0.00739193,-0.009049545,-0.058367587,-0.017681709,0.007669256,-0.001131508
12/5/2016,0.005201279,0.005799051,-0.005033715,-2.66258E-05,0.006032563,0.02420731,-0.003017639,-0.00301851,0.00350278,-0.013660854,0.047120724,0.145013509,-0.011065537,0.030287022,-0.008317194
12/9/2016,0.000464796,0.01678674,0.027927521,0.0248929,0.04856304,0.050085848,0.00840753,-0.004005955,0.011244665,-0.054252305,0.027095787,-0.005599169,-0.006197772,-0.012589619,0.014950178
12/15/2016,-0.005740429,-0.003618436,-0.0217405,0.00113844,0.014504335,-0.002827271,-0.005418624,-0.002601425,-0.001911551,-0.020296623,0.056825968,-0.011652926,-0.019967041,-0.00485624,0.014083728
12/21/2016,-0.00020435,-0.005600247,-0.008684778,0.001287614,0.008926699,-0.005756973,0.007620152,0.003585356,0.00200081,-0.002081377,-0.026146784,0.031162635,0.002847776,-0.035547612,-6.3729E-06
12/28/2016,-0.001602526,0.004562798,0.002500396,-0.006817204,0.000497571,-0.01026777,0.002702601,0.004795819,0.004206595,-0.000182041,-0.010182612,0.029959928,0.00620338,-0.009702228,0.002699428
1/4/2017,0.004874431,0.016095379,0.023903288,0.009280032,0.009498991,0.036432787,0.008522702,0.007116673,0.007215058,0.027971043,-0.028273434,-0.014802267,0.019028205,0.010785248,-0.005771717
1/10/2017,-0.000441891,0.007012487,0.01642535,-0.00081224,-6.67679E-06,-0.009104211,0.007597805,0.003772955,0.003503171,0.007304516,-0.026219302,-0.045742381,0.017316521,0.026854364,-0.006672221
1/17/2017,0.011637669,0.001393703,0.010490705,-0.000512117,-0.00373888,0.004372116,0.008108338,-0.00120133,-0.00010056,-0.007467067,-0.021764739,0.032550873,0.023034605,0.005810798,-0.0165106
1/23/2017,0.001564774,0.004301048,0.008170907,-0.001116908,0.000456151,-0.001537986,-0.006105241,0.000779956,-0.002996712,-0.020132805,0.032654297,0.005108848,0.001235615,0.009063898,-0.001744135
1/27/2017,-0.002312846,0.012140175,0.015269155,0.013029995,0.023283389,0.030041742,-0.000705527,-0.003908985,0.004907925,-0.023365118,0.035403596,0.008013498,-0.021153,-0.000600454,0.003692633
2/2/2017,0.010334928,-0.002615513,-0.000725068,-0.006000626,-0.015679309,-0.009429829,0.004501615,-0.00140069,0.001099179,-0.006872283,-0.004747167,0.006942619,0.022939252,0.010254945,-0.007417404
2/8/2017,-0.000420956,0.002899689,0.00720027,0.006089477,-0.007355733,-0.017278705,0.006912687,0.009313029,0.003000396,0.04374705,-0.054210487,-0.022310179,0.013752216,0.002064381,0.004905462
2/14/2017,0.003901136,0.007995228,0.013451099,0.018728548,0.019812663,0.009759095,0.003503681,-0.00659032,0.00180047,-0.047930216,0.056460226,0.016359481,-0.010277011,0.021784759,0.009733639
2/21/2017,-0.001006913,0.010727703,0.012888873,0.011837277,0.016672525,-0.007898203,-0.000808538,0.004405442,0.00290019,0.025714216,-0.016585337,0.016139911,0.011010191,0.000349045,0.001252006
2/27/2017,0.003195248,-0.009975658,-0.005646875,0.001799308,-0.012013336,-0.014309009,0.006313631,0.005993941,0.004105893,0.011818354,-0.026286625,-0.00020078,0.015192529,-0.012796744,-0.002399848
3/3/2017,-0.004928324,0.003956552,-0.009584013,0.00560165,0.017352979,0.029890382,-0.002600248,-0.006009624,0.001896277,-0.010269053,0.048599121,-0.013271458,-0.02273971,-0.003233807,0.003957171
3/9/2017,-0.008587208,-0.005197169,-0.008455906,-0.007682973,-0.004108434,0.005619514,-0.010876864,-0.0135374,-0.014917795,-0.024680848,0.051086828,-0.075872729,-0.017789808,-0.030570763,0.003097045
3/15/2017,0.015738317,0.008307049,0.022546454,0.008691161,0.002598485,0.009196316,0.003086045,0.006794975,-0.002516602,0.031838048,-0.041714354,-0.00847513,-0.001103535,0.02459576,-0.010909371
3/21/2017,0.006611087,0.007193268,0.031541941,-0.017231462,-0.003945631,0.019394985,0.011042097,0.007016525,0.002784989,-0.003766081,-0.033633098,-0.031141905,0.035042076,-0.000517047,-0.009282742
3/27/2017,0.004101848,-0.002908451,-0.007200222,-0.001002726,0.002809588,-0.004472546,0.005108836,0.004905034,-0.000306795,-0.003091827,-0.015746128,0.00827152,0.006300338,-0.007742399,-0.006392107
3/31/2017,-0.005102314,0.001471734,-0.007056399,0.009006349,0.026432216,0.000889767,-0.00180159,-0.000408767,0.011042818,-0.012404199,0.004684336,0.060225369,-0.005610087,0.015084254,0.011842284
4/6/2017,-0.00309728,0.011536877,0.005461157,-0.002205643,-0.006605146,-0.010665677,0.004405762,0.004002129,0.00179999,0.023458842,-0.020093488,0.021826719,0.001761465,-0.002656284,0.00320269
4/12/2017,0.00419057,-0.002498539,-0.00501019,-0.005294718,-0.006196237,-0.012941269,0.002400128,0.005198095,0.00079937,0.036376463,-0.041393235,0.027250176,0.018848045,-0.037236166,0.001081282
4/19/2017,-0.001509326,-0.008474202,-0.005223375,-0.002861552,-0.011482396,0.002345283,0.004907935,0.005890194,-0.00010083,0.000539863,-0.012350712,-0.050373858,0.002345602,-0.009789048,-0.01038601
4/25/2017,0.008010848,0.018522485,0.031647803,0.021620736,0.037529157,0.076046575,0.001699819,-0.00718631,0.005208676,-0.037222222,0.053191826,-0.017488702,-0.010810544,0.02298514,-0.009600353
5/1/2017,-0.004102049,0.003995336,-0.002803061,-0.00010355,0.003286869,-0.004417421,0.002800889,0.000591555,0.002702291,-0.013430753,-0.005186132,-0.014458318,-0.008512903,0.00075785,0.00300072
5/5/2017,0.000385806,0.001682554,-0.001158636,0.004600422,0.016777044,0.039426147,-0.001807887,0.000688018,-0.001902309,-0.006214151,0.011956988,-0.053624701,-0.021800561,-0.020570753,-0.004303409
5/11/2017,-0.000421466,0.006513289,0.022587216,-0.002101318,-0.000417494,-0.015441388,0.001998016,9.72603E-05,0.003103502,-0.011017688,0.018283881,0.034869096,-0.002343785,-0.004288299,0.009921439
5/17/2017,0.009012084,0.000385137,0.008471022,-0.015656652,-0.006187956,0.006359105,0.004305842,0.014259617,0.001799429,0.044614467,-0.071109103,0.025866631,0.025772603,0.010423985,-0.02044831
5/23/2017,-0.000382215,-0.001055188,-0.003756652,0.017608295,0.002183417,0.012552141,-0.000216312,-0.004097097,0.003902265,-0.000711833,0.026419349,0.048910288,-0.003137526,0.016460096,-0.002339564
5/30/2017,0.001695517,0.003397575,0.007466546,0.006004418,-0.004791945,-0.015632749,0.004807835,0.005008235,0.00210146,0.014388496,-0.0324294,-0.03512679,0.005261635,-0.010600333,-0.000603707
6/5/2017,0.006611953,0.001288101,0.006469716,0.009609469,0.007285651,0.006708379,0.005207913,0.003688948,0.002802671,-0.015258444,-0.011304894,-0.045619509,0.012414269,-0.013958645,-0.004911323
6/9/2017,-0.002001429,-0.00070026,0.000992775,-0.001704117,0.009809884,0.00576174,-0.000303087,-0.000705234,-0.001899559,-0.007205878,0.008843805,-0.033052239,-0.008693386,0.014485695,0.004801356
6/15/2017,-0.002921619,-0.006007897,-0.013702638,0.000286522,-0.009663628,-0.01636751,0.000395141,0.005089215,0.001198909,-0.001214282,-0.017258765,-0.02982242,-0.012762874,-0.016021198,0.001685946
6/21/2017,-0.008287761,0.002187868,0.003145492,0.001243746,0.006430246,0.000954498,-0.005989477,0.003400047,-0.003598366,0.006282664,0.000395765,-0.04339965,-0.007306721,0.015683193,0.001384633
6/27/2017,0.006512574,0.002902231,0.012427868,-0.006711806,-0.008113883,0.012403928,0.003199624,-0.001208645,0.002100279,-0.018166711,0.017511297,0.040122019,0.001052405,0.020215893,-0.012091244
7/3/2017,-0.001713261,0.001892195,-0.001125102,0.003928243,-0.015451304,0.033992208,-0.006484735,-0.007082019,0.00140063,-0.019677457,0.06573801,0.063941627,-0.021042401,0.017687222,-0.001733283
7/10/2017,-0.001304481,0.003791566,-0.003336894,-0.000666159,-0.002326349,0.009067479,-0.004909871,9.28093E-05,-0.003198448,0.014955097,0.010720765,-0.056750935,-0.003863552,-0.017843512,-0.002113479
7/14/2017,0.011537274,0.013765537,0.038638411,0.013146009,0.014894182,0.011297422,0.007916009,0.004903582,0.005911578,-0.014237525,-0.017310476,0.048241703,0.010010453,0.016490141,-0.009084114
7/20/2017,0.005604823,0.0025936,0.012542864,0.005701459,-0.014677662,0.001868776,0.005812181,0.006511817,0.006314444,0.020016007,-0.032195357,0.005373425,0.014264666,-0.003351321,-0.008890348
7/26/2017,0.002584828,0.003302699,0.002993437,0.00169651,-0.011392589,0.013631409,0.000289888,-0.001027619,0.00150066,-0.002268953,0.015348528,0.041930919,0.003481569,0.043887523,-0.00679746
8/1/2017,-0.000906206,0.00129344,0.006476951,-0.000604284,-0.004394287,0.014139808,0.001799808,0.003495539,0.00019984,0.007837172,-0.016976596,0.008477668,0.018296045,-0.002331483,-0.006810343
8/7/2017,-0.000906543,0.005705197,0.006370787,0.001795981,0.000506864,0.006505685,0.004703704,-0.002606387,-0.00070009,-0.000501009,0.001795388,0.004639277,-0.010674547,0.016250156,0.004177789
8/11/2017,-0.002102362,-0.013248053,-0.029838257,-0.01598089,-0.019834399,-0.038179932,-0.003098049,-0.002701859,-0.009072571,0.027816953,-0.029126403,-0.01167811,0.022329956,0.011320791,-0.003803649
8/17/2017,-0.001307839,0.00801589,0.01990966,-0.004659695,0.015807284,0.003360792,0.004405231,0.003594857,0.001698699,0.005911384,-0.002737382,-0.035434576,-0.000960609,0.018018035,0.005994193
8/23/2017,0.005609835,0.005602901,0.011815964,0.005759357,-0.002436116,-0.007380252,0.00200128,0.001592678,-0.000101271,-0.005346153,-0.007367699,0.028114381,0.001381745,0.013825744,-0.005017108
8/29/2017,0.006705609,0.004096503,0.005384252,0.000896305,-0.018835572,0.003038646,0.004303136,0.001897105,0.003103071,0.00341299,-0.018487612,-0.040679909,0.017856696,0.017511142,-0.009687027
9/5/2017,0.002197461,0.000696166,0.004366968,0.004653036,0.014760131,-0.010295037,0.008022254,0.005487146,0.004005333,0.0105938,-0.031043885,0.047869638,0.01857789,0.010382656,-4.486E-05
9/11/2017,0.004589211,0.004592632,0.013640904,0.012210097,0.028965337,0.019964621,0.003500404,-0.005705534,0.000899579,-0.046893787,0.034336434,-0.01210602,-0.00509101,-0.014552832,-0.003839636
9/15/2017,-0.00320467,0.004103107,0.002995353,0.004903674,0.003593876,0.007866675,-0.00110111,9.65887E-05,0.00130053,-0.017320785,0.031983135,0.037880139,-0.006592608,-0.024556762,-0.000237301
9/21/2017,-0.003898036,-0.000211698,0.005554371,0.000193601,0.006512687,0.010527636,-0.006186522,-0.001001309,0.00190093,-0.018482483,0.034488919,0.013271574,-0.020675398,0.012499504,0.003463658
9/27/2017,-0.012858391,-0.008277274,-0.026662777,0.002592364,0.004501198,-0.006836834,-0.002805007,-0.000617124,0.00109988,-0.000834735,0.013984051,0.031484584,-0.004418167,-0.012181188,0.012752225
10/3/2017,0.000594462,0.012345298,0.017411109,0.011042979,0.024817669,0.012574628,0.004305673,0.005009077,0.002201731,0.005627396,0.006508065,-0.033037133,-0.009378656,0.017245411,0.002284618
10/9/2017,-0.003304366,0.00370348,0.003191739,0.003888974,0.00049842,-0.004023832,-0.000203483,-3.94703E-06,0.00120035,0.010326609,0.015444677,-0.016589945,0.008703267,0.014437759,0.000983339
10/13/2017,0.010535757,0.008426186,0.023180522,0.00329932,0.001196414,0.001185857,0.003202971,0.004402148,-0.00060025,0.016557976,-0.036319455,0.037777139,0.014947082,0.017238633,-0.006292883
10/19/2017,-0.001605308,-0.002801954,-0.007937406,0.003503972,-0.000215883,-0.000238584,0.00190114,-0.001806234,0.002602411,-0.010297585,0.018950791,-0.003038314,-0.01063804,0.001538244,0.000791746
10/25/2017,-0.008974452,0.001396448,-0.002508655,-0.002031275,-0.002807394,0.001855692,-0.006485433,-0.006292824,-0.000701891,-0.003074251,0.050383532,0.01743379,-0.007698883,0.010804399,0.005995973
10/31/2017,-0.00551145,0.003602109,0.004678094,0.007085979,0.03948658,-0.007757498,0.003792885,0.005503032,-0.00030031,0.034789874,-0.02375109,0.042019887,-0.00662753,-0.013769933,0.008981631
11/6/2017,0.000974198,0.005175825,0.010707728,0.006212279,0.000294264,-0.014971758,-0.003115077,0.00170006,-0.00090003,0.030561067,-0.024781132,0.054562608,0.009061439,0.013479037,0.002092521
11/10/2017,-0.002007885,-0.008083423,-0.002113421,-0.003502495,-0.025316875,0.002891165,-0.007780949,-0.01027031,-0.008678112,-0.012380151,0.036262941,-0.010617868,-0.003868622,-0.023805009,-0.003804384
11/16/2017,0.005005069,-0.008888082,-0.002718415,0.001349143,-0.006019425,-0.001948338,0.004706813,0.00320227,-0.000325214,0.01888934,-0.011163324,-0.028102376,0.003584291,-0.012693188,-0.004814457
11/22/2017,0.007399165,0.009920151,0.027936865,0.004383998,-0.002519767,0.000686924,0.006211314,0.007717708,0.004407055,0.023686406,-0.022699556,0.05226297,0.011816488,0.024003991,-0.007616713
11/29/2017,0.000798789,-0.009070917,-0.013163506,0.011111205,0.003579444,0.018662243,0.001194403,-0.003100845,0.00110023,-0.034575187,0.029019999,-0.01242419,-0.007335179,-0.023255452,-0.000620431
12/5/2017,-0.00030138,-0.006002452,-0.02067822,0.001358014,-0.001098576,-0.012033741,0.002400499,0.00630277,0.00190109,-0.003098714,-0.014629172,0.005453836,-0.015758318,-0.022261937,0.002293352
12/11/2017,-0.004198443,0.004270975,0.002115705,0.011541717,0.005765952,0.012414467,-0.00010207,-0.002306583,-0.00080069,-0.009085945,0.015727841,0.006384524,-0.013761446,0.007842016,0.005308273
12/15/2017,0.003385469,0.004600423,-0.001244507,0.005867209,-0.001532428,-0.005904194,0.004105452,0.006409393,-0.00050043,0.009649221,-0.016346217,-0.011923682,0.008191983,0.027614699,0.000660583
12/21/2017,0.006409309,0.010222651,0.014546091,0.003383736,0.00048213,0.016991822,-0.001901048,-0.00829536,-0.00030008,-0.052646036,0.05668723,0.018481746,0.010526658,0.026951811,-0.006983564
12/28/2017,0.005810095,0.009632013,0.018395629,0.000997829,-0.009878744,-0.003319253,0.00230143,0.006303852,0.00150075,0.002731982,-0.020151762,0.02547155,0.021059881,0.034778992,-0.007287877
1/4/2018,0.01275098,0.019735631,0.033870927,0.013514309,0.01444548,0.024815848,0.004806511,-0.002419305,0.007016414,-0.024653463,0.007853473,0.036363952,0.02054135,-0.007158367,-0.008095177
1/10/2018,-0.004898382,0.003081819,0.004251048,0.0089122,0.008532687,0.021217529,-0.004699038,-0.003702803,-0.001204351,-0.023991453,0.043153853,0.025114433,-2.48907E-05,-0.009469908,0.005198726
1/17/2018,0.008813139,0.014677869,0.020933623,0.019694654,-0.007306842,0.025005082,0.004205091,0.000792122,0.00130006,-0.013382782,0.010923418,0.00623559,0.01627326,-0.006500251,-0.019391474
1/23/2018,0.004402788,0.015180244,0.024300459,0.013139597,0.028477578,0.019824228,-0.003102272,-0.004303466,-2.16954E-06,0.001361135,0.011555572,0.007769142,0.000346085,0.001159353,-0.004596426
1/29/2018,0.00617479,0.005003284,0.01241995,0.005020578,-0.017447241,0.004740032,-0.002009024,0.000283853,-0.00020089,-0.025787018,0.031268163,0.016900542,0.004725846,0.022962513,-0.009022533
2/2/2018,-0.003238735,-0.016038575,-0.029027761,-0.031966024,-0.040447897,-0.018632672,-0.005602273,-0.010376769,-0.007486147,-0.049423737,0.052637074,-0.001686436,-0.005229044,-0.007021768,-0.001331508
2/8/2018,-0.012968707,-0.030153143,-0.054912753,-0.065597139,-0.040917681,-0.046820823,-0.012465071,-0.004903375,-0.007598247,0.02442443,-0.004671972,-0.065691186,-0.014074541,-0.025799567,0.011631092
2/14/2018,0.012840893,0.002597822,0.0191814,0.045507074,0.006445249,0.008495651,-0.014253006,-0.010559774,-0.00672021,-0.026179949,0.030164884,-0.009059976,0.027844857,0.03450248,-0.012366197
2/21/2018,-0.005505783,0.012331154,0.021021098,0.001095834,0.01071487,0.013081995,0.007094539,0.000280424,0.01023017,-0.023657194,0.013381089,0.01775391,-0.015726843,-0.002254512,0.009986121
2/27/2018,-0.000524026,0.004897513,0.002559251,0.015948276,0.001689238,-0.005096015,0.005307203,0.002390358,0.000993923,0.013251472,-0.01736112,0.02158199,-0.007821453,-0.013892446,0.004086607
3/5/2018,0.000996757,-0.017797067,-0.029604549,-0.008488094,-0.031956124,-0.032489512,-0.00359631,-0.002906454,-0.004000418,0.014806864,-0.006253031,-0.006810318,0.000567173,-0.020269804,-0.003014614
3/9/2018,0.000283251,0.00900808,0.026766216,0.024123126,0.021220741,0.013547914,0.001096345,-0.000508068,0.002199008,-0.014120493,0.004580881,-0.008478294,0.004424447,0.000603488,6.85043E-05
3/15/2018,-0.002605473,-0.002451119,0.007641387,-0.014137159,-8.39862E-05,-0.002263401,0.00099983,0.001898908,-0.00229872,0.035140815,-0.024227998,-0.013737874,-0.004520439,-0.008452497,0.000482261
3/21/2018,0.001981189,-0.001811085,-0.005235296,-0.012823049,-0.002926933,-0.007130624,-0.00539263,-0.005691871,-0.00140019,-0.033872732,0.01941692,0.065030269,0.003555486,-0.009947711,-0.003949292
